strategy_id,reason,day,n,first_seen_ts,last_seen_ts
v11_best_combined,price out of bounds: 0.9979999841737262,2026-05-03,1,1777793038,1777793038
v11_best_combined,price out of bounds: 0.9979999862449561,2026-05-03,1,1777804098,1777804098
v11_best_combined,price out of bounds: 0.9979999948778596,2026-05-02,1,1777752690,1777752690
v11_best_combined,price out of bounds: 0.9979999955996471,2026-05-03,1,1777804778,1777804778
v11_best_combined,price out of bounds: 0.9980109863864342,2026-05-02,1,1777759964,1777759964
v11_best_combined,price out of bounds: 0.9981113615425112,2026-05-03,1,1777784330,1777784330
v11_best_combined,price out of bounds: 0.9981244505927469,2026-05-03,1,1777786978,1777786978
v11_best_combined,price out of bounds: 0.9981268301886792,2026-05-03,1,1777772562,1777772562
v11_best_combined,price out of bounds: 0.9981589717993511,2026-05-02,1,1777766228,1777766228
v11_best_combined,price out of bounds: 0.9982661795407098,2026-05-03,1,1777789656,1777789656
v11_best_combined,price out of bounds: 0.9983244264580887,2026-05-03,1,1777805892,1777805892
v11_best_combined,price out of bounds: 0.9983336666666667,2026-05-03,1,1777774374,1777774374
v11_best_combined,price out of bounds: 0.9983431941780732,2026-05-03,1,1777787014,1777787014
v11_best_combined,price out of bounds: 0.998354,2026-05-03,1,1777787848,1777787848
v11_best_combined,price out of bounds: 0.9983944396003754,2026-05-02,1,1777764408,1777764408
v11_best_combined,price out of bounds: 0.9985651869696031,2026-05-03,1,1777777934,1777777934
v11_best_combined,price out of bounds: 0.9985756,2026-05-03,1,1777779770,1777779770
v11_best_combined,price out of bounds: 0.9985993265993266,2026-05-03,1,1777779782,1777779782
v11_best_combined,price out of bounds: 0.9986223333333333,2026-05-03,1,1777782504,1777782504
v11_best_combined,price out of bounds: 0.9987003894936582,2026-05-03,1,1777799382,1777799382
v11_best_combined,price out of bounds: 0.9987420887561741,2026-05-03,1,1777793268,1777793268
v11_best_combined,price out of bounds: 0.9987934722128533,2026-05-03,1,1777804096,1777804096
v11_best_combined,price out of bounds: 0.9987990411506192,2026-05-03,1,1777777926,1777777926
v11_best_combined,price out of bounds: 0.9987996353363121,2026-05-03,1,1777777034,1777777034
v11_best_combined,price out of bounds: 0.99880002,2026-05-03,1,1777800300,1777800300
v11_best_combined,price out of bounds: 0.9988019017432647,2026-05-03,1,1777792140,1777792140
v11_best_combined,price out of bounds: 0.9988061938061938,2026-05-03,1,1777777016,1777777016
v11_best_combined,price out of bounds: 0.9988399139407944,2026-05-03,1,1777804092,1777804092
v11_best_combined,price out of bounds: 0.9988442001970695,2026-05-03,1,1777796930,1777796930
v11_best_combined,price out of bounds: 0.9988486665828343,2026-05-03,1,1777771644,1777771644
v11_best_combined,price out of bounds: 0.9988786787369575,2026-05-03,1,1777777070,1777777070
v11_best_combined,price out of bounds: 0.9988810956517004,2026-05-03,1,1777800518,1777800518
v11_best_combined,price out of bounds: 0.9989174524835424,2026-05-02,1,1777754538,1777754538
v11_best_combined,price out of bounds: 0.9989382638671263,2026-05-03,1,1777805918,1777805918
v11_best_combined,price out of bounds: 0.9989525057320668,2026-05-03,1,1777787870,1777787870
v11_best_combined,price out of bounds: 0.9989795173974664,2026-05-03,1,1777801454,1777801454
v11_best_combined,price out of bounds: 0.9989992616079573,2026-05-03,1,1777797834,1777797834
v11_best_combined,price out of bounds: 0.9989994967438577,2026-05-03,1,1777786978,1777786978
v11_best_combined,price out of bounds: 0.99899954060538,2026-05-03,1,1777788832,1777788832
v11_best_combined,price out of bounds: 0.9989998470761184,2026-05-03,1,1777795098,1777795098
v11_best_combined,price out of bounds: 0.9989998761239999,2026-05-03,1,1777789722,1777789722
v11_best_combined,price out of bounds: 0.998999913944821,2026-05-03,1,1777805898,1777805898
v11_best_combined,price out of bounds: 0.998999932281521,2026-05-03,1,1777770740,1777770740
v11_best_combined,price out of bounds: 0.9989999326173027,2026-05-03,1,1777770772,1777770772
v11_best_combined,price out of bounds: 0.9989999419642911,2026-05-03,1,1777805892,1777805892
v11_best_combined,price out of bounds: 0.9989999438898473,2026-05-03,1,1777770770,1777770770
v11_best_combined,price out of bounds: 0.9989999445390746,2026-05-03,1,1777772608,1777772608
v11_best_combined,price out of bounds: 0.9989999453748721,2026-05-03,1,1777770742,1777770742
v11_best_combined,price out of bounds: 0.998999948367471,2026-05-03,1,1777805896,1777805896
v11_best_combined,price out of bounds: 0.998999949804971,2026-05-03,1,1777770768,1777770768
v11_best_combined,price out of bounds: 0.9989999505397014,2026-05-03,1,1777770764,1777770764
v11_best_combined,price out of bounds: 0.9989999577174321,2026-05-03,1,1777770744,1777770744
v11_best_combined,price out of bounds: 0.9989999605019623,2026-05-03,1,1777783406,1777783406
v11_best_combined,price out of bounds: 0.9989999618563552,2026-05-03,1,1777772512,1777772512
v11_best_combined,price out of bounds: 0.9989999634045446,2026-05-03,1,1777770774,1777770774
v11_best_combined,price out of bounds: 0.9989999691030619,2026-05-03,1,1777794256,1777794256
v11_best_combined,price out of bounds: 0.9989999695295166,2026-05-03,1,1777789738,1777789738
v11_best_combined,price out of bounds: 0.9989999696261123,2026-05-03,1,1777804988,1777804988
v11_best_combined,price out of bounds: 0.998999969927005,2026-05-03,1,1777777952,1777777952
v11_best_combined,price out of bounds: 0.9989999706354519,2026-05-03,1,1777805896,1777805896
v11_best_combined,price out of bounds: 0.9989999707093318,2026-05-03,1,1777805912,1777805912
v11_best_combined,price out of bounds: 0.9989999763215137,2026-05-03,1,1777770746,1777770746
v11_best_combined,price out of bounds: 0.9989999789684193,2026-05-03,1,1777805922,1777805922
v11_best_combined,price out of bounds: 0.9989999792598908,2026-05-03,1,1777804086,1777804086
v11_best_combined,price out of bounds: 0.9989999797431047,2026-05-03,1,1777770736,1777770736
v11_best_combined,price out of bounds: 0.9989999809990197,2026-05-03,1,1777801438,1777801438
v11_best_combined,price out of bounds: 0.9989999812278199,2026-05-03,1,1777770766,1777770766
v11_best_combined,price out of bounds: 0.9989999833274076,2026-05-03,1,1777787940,1777787940
v11_best_combined,price out of bounds: 0.9989999865062607,2026-05-03,1,1777801460,1777801460
v11_best_combined,price out of bounds: 0.9989999867132998,2026-05-03,1,1777796952,1777796952
v11_best_combined,price out of bounds: 0.9989999881784999,2026-05-03,1,1777797838,1777797838
v11_best_combined,price out of bounds: 0.9989999886372486,2026-05-03,1,1777805908,1777805908
v11_best_combined,price out of bounds: 0.9989999888038901,2026-05-03,1,1777805930,1777805930
v11_best_combined,price out of bounds: 0.9989999893711046,2026-05-03,1,1777806008,1777806008
v11_best_combined,price out of bounds: 0.9989999894420294,2026-05-03,1,1777787880,1777787880
v11_best_combined,price out of bounds: 0.9989999901294455,2026-05-03,1,1777806006,1777806006
v11_best_combined,price out of bounds: 0.9989999902463225,2026-05-03,1,1777805918,1777805918
v11_best_combined,price out of bounds: 0.9989999908979998,2026-05-03,1,1777805904,1777805904
v11_best_combined,price out of bounds: 0.9989999909990099,2026-05-02,1,1777754576,1777754576
v11_best_combined,price out of bounds: 0.9989999915009361,2026-05-03,1,1777770726,1777770726
v11_best_combined,price out of bounds: 0.9989999917590168,2026-05-03,1,1777803186,1777803186
v11_best_combined,price out of bounds: 0.9989999920681824,2026-05-03,1,1777794254,1777794254
v11_best_combined,price out of bounds: 0.9989999921494512,2026-05-03,1,1777804752,1777804752
v11_best_combined,price out of bounds: 0.9989999922268001,2026-05-03,1,1777770760,1777770760
v11_best_combined,price out of bounds: 0.9989999922270789,2026-05-03,1,1777799616,1777799616
v11_best_combined,price out of bounds: 0.9989999927345454,2026-05-03,1,1777799586,1777799586
v11_best_combined,price out of bounds: 0.9989999928022868,2026-05-03,1,1777780700,1777780700
v11_best_combined,price out of bounds: 0.9989999949751222,2026-05-03,1,1777805892,1777805892
v11_best_combined,price out of bounds: 0.9989999980228125,2026-05-03,1,1777776130,1777776130
v11_best_combined,price out of bounds: 0.998999998998998,2026-05-02,1,1777755380,1777755380
v11_best_combined,price out of bounds: 0.9989999991573812,2026-05-03,1,1777768934,1777768934
v11_best_combined,price out of bounds: 0.9989999998052439,2026-05-02,1,1777766286,1777766286
v11_best_combined,price out of bounds: 0.9979943152209958,2026-05-02,1,1777754498,1777754498
v11_best_combined,"entry_price=0.006 outside [0.1, 0.4)",2026-05-02,1,1777766290,1777766290
v11_best_combined,category=tradeable_medical not in strategy whitelist,2026-05-03,1,1777795070,1777795070
v11_best_combined,"entry_price=0.022 outside [0.1, 0.4)",2026-05-02,1,1777752750,1777752750
v11_best_combined,category=tradeable_medical not in strategy whitelist,2026-05-02,1,1777760874,1777760874
v11_best_combined,"entry_price=0.010 outside [0.1, 0.4)",2026-05-03,1,1777771652,1777771652
v11_best_combined,"entry_price=0.033 outside [0.1, 0.4)",2026-05-03,1,1777787944,1777787944
v11_best_combined,"entry_price=0.035 outside [0.1, 0.4)",2026-05-02,1,1777761724,1777761724
v11_best_combined,"entry_price=0.035 outside [0.1, 0.4)",2026-05-03,1,1777787940,1777787940
v11_best_combined,"entry_price=0.038 outside [0.1, 0.4)",2026-05-02,1,1777758116,1777758116
v11_best_combined,"entry_price=0.041 outside [0.1, 0.4)",2026-05-02,1,1777754540,1777754540
v11_best_combined,"entry_price=0.044 outside [0.1, 0.4)",2026-05-02,1,1777762680,1777762680
v11_best_combined,"entry_price=0.045 outside [0.1, 0.4)",2026-05-03,1,1777767128,1777767128
v11_best_combined,"entry_price=0.051 outside [0.1, 0.4)",2026-05-03,1,1777771684,1777771684
v11_best_combined,"entry_price=0.052 outside [0.1, 0.4)",2026-05-03,1,1777791504,1777791504
v11_best_combined,"entry_price=0.053 outside [0.1, 0.4)",2026-05-03,1,1777778934,1777778934
v11_best_combined,"entry_price=0.054 outside [0.1, 0.4)",2026-05-03,1,1777802068,1777802068
v11_best_combined,"entry_price=0.056 outside [0.1, 0.4)",2026-05-02,1,1777753664,1777753664
v11_best_combined,"entry_price=0.058 outside [0.1, 0.4)",2026-05-02,1,1777755452,1777755452
v11_best_combined,"entry_price=0.062 outside [0.1, 0.4)",2026-05-02,1,1777755448,1777755448
v11_best_combined,"entry_price=0.063 outside [0.1, 0.4)",2026-05-03,1,1777771652,1777771652
v11_best_combined,"entry_price=0.069 outside [0.1, 0.4)",2026-05-03,1,1777795978,1777795978
v11_best_combined,"entry_price=0.073 outside [0.1, 0.4)",2026-05-02,1,1777757272,1777757272
v11_best_combined,"entry_price=0.076 outside [0.1, 0.4)",2026-05-02,1,1777765366,1777765366
v11_best_combined,"entry_price=0.076 outside [0.1, 0.4)",2026-05-03,1,1777788756,1777788756
v11_best_combined,"entry_price=0.077 outside [0.1, 0.4)",2026-05-03,1,1777801434,1777801434
v11_best_combined,"entry_price=0.085 outside [0.1, 0.4)",2026-05-02,1,1777754564,1777754564
v11_best_combined,"entry_price=0.087 outside [0.1, 0.4)",2026-05-02,1,1777765312,1777765312
v11_best_combined,"entry_price=0.094 outside [0.1, 0.4)",2026-05-03,1,1777774332,1777774332
v11_best_combined,"entry_price=0.096 outside [0.1, 0.4)",2026-05-03,1,1777768924,1777768924
v11_best_combined,"entry_price=0.097 outside [0.1, 0.4)",2026-05-03,1,1777772538,1777772538
v11_best_combined,"entry_price=0.098 outside [0.1, 0.4)",2026-05-02,1,1777757256,1777757256
v11_best_combined,"entry_price=0.099 outside [0.1, 0.4)",2026-05-03,1,1777768970,1777768970
v11_best_combined,"entry_price=0.400 outside [0.1, 0.4)",2026-05-02,1,1777759966,1777759966
v11_best_combined,"entry_price=0.417 outside [0.1, 0.4)",2026-05-02,1,1777753646,1777753646
v11_best_combined,"entry_price=0.430 outside [0.1, 0.4)",2026-05-02,1,1777755442,1777755442
v11_best_combined,"entry_price=0.440 outside [0.1, 0.4)",2026-05-02,1,1777754556,1777754556
v11_best_combined,"entry_price=0.479 outside [0.1, 0.4)",2026-05-02,1,1777754492,1777754492
v11_best_combined,"entry_price=0.480 outside [0.1, 0.4)",2026-05-02,1,1777753572,1777753572
v11_best_combined,"entry_price=0.491 outside [0.1, 0.4)",2026-05-03,1,1777780704,1777780704
v11_best_combined,"entry_price=0.507 outside [0.1, 0.4)",2026-05-03,1,1777774374,1777774374
v11_best_combined,"entry_price=0.526 outside [0.1, 0.4)",2026-05-03,1,1777806770,1777806770
v11_best_combined,"entry_price=0.534 outside [0.1, 0.4)",2026-05-03,1,1777787940,1777787940
v11_best_combined,"entry_price=0.545 outside [0.1, 0.4)",2026-05-02,1,1777756370,1777756370
v11_best_combined,"entry_price=0.548 outside [0.1, 0.4)",2026-05-02,1,1777754490,1777754490
v11_best_combined,"entry_price=0.553 outside [0.1, 0.4)",2026-05-02,1,1777754544,1777754544
v11_best_combined,"entry_price=0.558 outside [0.1, 0.4)",2026-05-03,1,1777780716,1777780716
v11_best_combined,"entry_price=0.567 outside [0.1, 0.4)",2026-05-02,1,1777757214,1777757214
v11_best_combined,"entry_price=0.580 outside [0.1, 0.4)",2026-05-03,1,1777779764,1777779764
v11_best_combined,"entry_price=0.595 outside [0.1, 0.4)",2026-05-03,1,1777806610,1777806610
v11_best_combined,"entry_price=0.610 outside [0.1, 0.4)",2026-05-02,1,1777765366,1777765366
v11_best_combined,"entry_price=0.612 outside [0.1, 0.4)",2026-05-02,1,1777756276,1777756276
v11_best_combined,"entry_price=0.628 outside [0.1, 0.4)",2026-05-03,1,1777780714,1777780714
v11_best_combined,"entry_price=0.639 outside [0.1, 0.4)",2026-05-03,1,1777767148,1777767148
v11_best_combined,"entry_price=0.640 outside [0.1, 0.4)",2026-05-02,1,1777754536,1777754536
v11_best_combined,"entry_price=0.646 outside [0.1, 0.4)",2026-05-03,1,1777781536,1777781536
v11_best_combined,"entry_price=0.664 outside [0.1, 0.4)",2026-05-03,1,1777806796,1777806796
v11_best_combined,"entry_price=0.673 outside [0.1, 0.4)",2026-05-03,1,1777806812,1777806812
v11_best_combined,"entry_price=0.674 outside [0.1, 0.4)",2026-05-03,1,1777791506,1777791506
v11_best_combined,"entry_price=0.675 outside [0.1, 0.4)",2026-05-03,1,1777791522,1777791522
v11_best_combined,"entry_price=0.680 outside [0.1, 0.4)",2026-05-02,1,1777761780,1777761780
v11_best_combined,"entry_price=0.680 outside [0.1, 0.4)",2026-05-03,1,1777802284,1777802284
v11_best_combined,"entry_price=0.685 outside [0.1, 0.4)",2026-05-03,1,1777778942,1777778942
v11_best_combined,"entry_price=0.715 outside [0.1, 0.4)",2026-05-03,1,1777800494,1777800494
v11_best_combined,"entry_price=0.718 outside [0.1, 0.4)",2026-05-03,1,1777802324,1777802324
v11_best_combined,"entry_price=0.719 outside [0.1, 0.4)",2026-05-02,1,1777765366,1777765366
v11_best_combined,"entry_price=0.721 outside [0.1, 0.4)",2026-05-03,1,1777771684,1777771684
v11_best_combined,"entry_price=0.728 outside [0.1, 0.4)",2026-05-02,1,1777765356,1777765356
v11_best_combined,"entry_price=0.729 outside [0.1, 0.4)",2026-05-02,1,1777765372,1777765372
v11_best_combined,"entry_price=0.733 outside [0.1, 0.4)",2026-05-02,1,1777766252,1777766252
v11_best_combined,"entry_price=0.734 outside [0.1, 0.4)",2026-05-02,1,1777764416,1777764416
v11_best_combined,"entry_price=0.747 outside [0.1, 0.4)",2026-05-03,1,1777777934,1777777934
v11_best_combined,"entry_price=0.750 outside [0.1, 0.4)",2026-05-02,1,1777766274,1777766274
v11_best_combined,"entry_price=0.770 outside [0.1, 0.4)",2026-05-03,1,1777792368,1777792368
v11_best_combined,"entry_price=0.788 outside [0.1, 0.4)",2026-05-03,1,1777783372,1777783372
v11_best_combined,"entry_price=0.790 outside [0.1, 0.4)",2026-05-02,1,1777765282,1777765282
v11_best_combined,"entry_price=0.791 outside [0.1, 0.4)",2026-05-03,1,1777788846,1777788846
v11_best_combined,"entry_price=0.799 outside [0.1, 0.4)",2026-05-02,1,1777766288,1777766288
v11_best_combined,"entry_price=0.806 outside [0.1, 0.4)",2026-05-03,1,1777777030,1777777030
v11_best_combined,"entry_price=0.829 outside [0.1, 0.4)",2026-05-03,1,1777787888,1777787888
v11_best_combined,"entry_price=0.838 outside [0.1, 0.4)",2026-05-03,1,1777774346,1777774346
v11_best_combined,"entry_price=0.845 outside [0.1, 0.4)",2026-05-03,1,1777802368,1777802368
v11_best_combined,"entry_price=0.850 outside [0.1, 0.4)",2026-05-02,1,1777754564,1777754564
v11_best_combined,"entry_price=0.856 outside [0.1, 0.4)",2026-05-03,1,1777785138,1777785138
v11_best_combined,"entry_price=0.869 outside [0.1, 0.4)",2026-05-03,1,1777805904,1777805904
v11_best_combined,"entry_price=0.872 outside [0.1, 0.4)",2026-05-02,1,1777765366,1777765366
v11_best_combined,"entry_price=0.873 outside [0.1, 0.4)",2026-05-03,1,1777805922,1777805922
v11_best_combined,"entry_price=0.878 outside [0.1, 0.4)",2026-05-03,1,1777805684,1777805684
v11_best_combined,"entry_price=0.885 outside [0.1, 0.4)",2026-05-03,1,1777786090,1777786090
v11_best_combined,"entry_price=0.890 outside [0.1, 0.4)",2026-05-02,1,1777761708,1777761708
v11_best_combined,"entry_price=0.894 outside [0.1, 0.4)",2026-05-03,1,1777798704,1777798704
v11_best_combined,"entry_price=0.895 outside [0.1, 0.4)",2026-05-02,1,1777756288,1777756288
v11_best_combined,"entry_price=0.903 outside [0.1, 0.4)",2026-05-02,1,1777757230,1777757230
v11_best_combined,"entry_price=0.911 outside [0.1, 0.4)",2026-05-03,1,1777785182,1777785182
